_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.boston,data.hotdog,data.champion,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.senate,data.other_player_party,data.knowledge,data.american,data.state,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.years,data.stone,data.mile,data.last_responses,data.iranians_feel,data.russians_feel
iapTdFiDK3oRNwr8Z,,2019-11-15T20:31:58Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:32:59Z,finished,,,2019-11-15T20:20:42Z,republican,republican.png,TiB9pYQFJiASFmQET,"18,,26,26,26",2019-11-15T20:31:51.232Z,18.0,,,2019-11-15T20:32:14.029Z,26.0,2019-11-15T20:32:20.344Z,26.0,2019-11-15T20:32:25.487Z,26.0,3.0,2.0,1.0,True,47.0,high-school,female,,,HotDog.png,Boston's Old State House,62,Jack Dietz,18.0,24.0,26.0,26.0,26.0,democrats,democratic,neither-unknowledgeable-knowledgable,strong_agree,no_agree_disagree,agree,strong_disagree,agree,quite_bit,quite_bit,quite_bit,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,99.0,100.0,20.0,50.0,99.0,100.0,10.0,10.0,no,no,Thank you,,,,,,,"18,24,26,26,26",,
F45fKaHjPychgMy3L,,2019-11-15T20:25:50Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:26:41Z,finished,,,2019-11-15T20:21:45Z,republican,republican.png,Hq82yWBegosCxtEjB,"42,62,80,75,81",2019-11-15T20:26:02.202Z,42.0,2019-11-15T20:26:14.367Z,62.0,2019-11-15T20:26:21.093Z,80.0,2019-11-15T20:26:26.564Z,75.0,2019-11-15T20:26:34.492Z,81.0,3.0,2.0,1.0,True,36.0,some-college,male,30.0,40.0,Hashtag_Rock.png,,,,42.0,62.0,80.0,75.0,81.0,republicans,democratic,knowledgeable,agree,agree,agree,agree,agree,quite_bit,quite_bit,quite_bit,quite_bit,quite_bit,not_at_all,little,not_at_all,not_at_all,not_at_all,82.0,83.0,22.0,65.0,49.0,85.0,10.0,10.0,no,no,,,,,315000,39,190,"42,62,80,75,81",,
WTe2mYnzeWRutDvJ6,,2019-11-15T20:30:41Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:31:51Z,finished,,,2019-11-15T20:22:14Z,republican,republican.png,cSa5uHYgT8ebenFiA,"15,50,65,62,62",2019-11-15T20:31:05.653Z,15.0,2019-11-15T20:31:21.183Z,50.0,2019-11-15T20:31:31.997Z,65.0,2019-11-15T20:31:41.012Z,62.0,2019-11-15T20:31:47.652Z,62.0,3.0,2.0,1.0,True,,bachelors,female,60.0,34.0,HotDog.png,Old State House,62,Jack Dietz,15.0,50.0,65.0,62.0,62.0,democrats,democratic,slightly-knowledgeable,strong_agree,strong_agree,strong_agree,disagree,agree,extreme,extreme,extreme,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,100.0,100.0,19.0,9.0,50.0,88.0,10.0,10.0,no,yes,,,,,,,,"15,50,65,62,62",,
zLKGzGwyRr2sEy475,,2019-11-15T20:31:51Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:33:08Z,finished,,,2019-11-15T20:23:27Z,republican,republican.png,TX3z4pAgt4M6ANQS3,"30,40,,43,45",2019-11-15T20:32:18.408Z,30.0,2019-11-15T20:32:27.129Z,40.0,,,2019-11-15T20:32:58.123Z,43.0,2019-11-15T20:33:07.787Z,45.0,3.0,2.0,1.0,True,53.0,associate,female,,,HotDog.png,Old State House,62,Jack Dietz,30.0,40.0,,43.0,45.0,democrats,democratic,neither-unknowledgeable-knowledgable,strong_agree,agree,no_agree_disagree,disagree,no_agree_disagree,quite_bit,quite_bit,quite_bit,moderate,moderate,not_at_all,little,little,not_at_all,not_at_all,86.0,88.0,28.0,77.0,58.0,72.0,9.0,9.0,no,no,,,,,,,,"30,40,,43,45",,
syS8YbR2zFmwhndvC,,2019-11-15T20:31:55Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:33:10Z,finished,,,2019-11-15T20:24:42Z,republican,republican.png,J3HjXSToZuChNZu9N,"20,39,48,40,46",2019-11-15T20:32:00.104Z,20.0,2019-11-15T20:32:12.186Z,39.0,2019-11-15T20:32:23.887Z,48.0,2019-11-15T20:32:37.649Z,40.0,2019-11-15T20:32:48.122Z,46.0,3.0,2.0,1.0,True,69.0,associate,female,,,Hashtag_Rock.png,,,,20.0,39.0,48.0,40.0,46.0,republicans,democratic,slightly-knowledgeable,agree,agree,agree,no_agree_disagree,no_agree_disagree,moderate,quite_bit,quite_bit,not_at_all,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,100.0,50.0,40.0,50.0,70.0,60.0,10.0,10.0,no,no,Interesting and fun!,,,,315000,38.6,190,"20,39,48,40,46",,
frdxpWB4EeNAsPBMS,,,,,,,,,,2019-11-15T20:26:28Z,republican,republican.png,,,,,,,,,,,,,,,,,73.0,associate,female,,54.0,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F8PFGydAjivHuQq5N,,2019-11-15T20:38:51Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:40:02Z,finished,,,2019-11-15T20:26:46Z,republican,republican.png,i32r69LjZsTxehkw3,"24,,,28,15",2019-11-15T20:39:10.035Z,24.0,,,,,2019-11-15T20:39:49.802Z,28.0,2019-11-15T20:40:01.128Z,15.0,3.0,2.0,1.0,True,,some-college,female,,,SuperEnemy.png,,,,24.0,17.0,,28.0,15.0,democrats,democratic,slightly-unknowledgeable,strong_agree,strong_agree,agree,disagree,strong_agree,extreme,quite_bit,moderate,quite_bit,quite_bit,not_at_all,moderate,little,little,not_at_all,97.0,98.0,19.0,12.0,77.0,97.0,6.0,10.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"24,17,,28,15",,
Xf2KR5xZLWMGGy4Y7,,2019-11-15T20:38:31Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:39:34Z,finished,,,2019-11-15T20:26:54Z,republican,republican.png,B7nKiJ3M6t3zD5pn6,"2,14,2,1,1",2019-11-15T20:38:58.222Z,2.0,2019-11-15T20:39:10.933Z,14.0,2019-11-15T20:39:18.573Z,2.0,2019-11-15T20:39:26.416Z,1.0,2019-11-15T20:39:35.288Z,1.0,3.0,2.0,1.0,True,45.0,associate,male,30.0,,SuperEnemy.png,,,,2.0,14.0,2.0,1.0,1.0,republicans,republican,unknowledgeable,agree,agree,agree,strong_disagree,strong_agree,quite_bit,quite_bit,quite_bit,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,79.0,99.0,0.0,2.0,80.0,100.0,10.0,10.0,no,no,No problems,Hormozgan,Nikolai Patrushev,Beijing,,,,"2,14,2,1,1",,
GT68FT2oPggC5mC7z,,2019-11-15T20:39:11Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:40:21Z,finished,,,2019-11-15T20:27:27Z,republican,republican.png,ZgAghcJMz9xMppsM3,"27,63,,52,54",2019-11-15T20:39:38.698Z,27.0,2019-11-15T20:39:52.478Z,63.0,,,2019-11-15T20:40:16.056Z,52.0,2019-11-15T20:40:27.150Z,54.0,3.0,2.0,1.0,True,47.0,associate,male,40.0,61.0,Hashtag_Rock.png,,,,27.0,63.0,46.0,52.0,54.0,republicans,democratic,slightly-knowledgeable,agree,agree,disagree,disagree,agree,little,little,little,not_at_all,little,little,little,not_at_all,not_at_all,not_at_all,78.0,41.0,44.0,43.0,38.0,79.0,10.0,10.0,no,no,,,,,315000,38,190,"27,63,46,52,54",,
oMmrzNDTTL6ZxzLAb,,2019-11-15T20:36:45Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:37:49Z,finished,,,2019-11-15T20:28:31Z,republican,republican.png,XCrYAuA6Fs3D57Dy2,"23,44,45,27,38",2019-11-15T20:37:16.078Z,23.0,2019-11-15T20:37:24.380Z,44.0,2019-11-15T20:37:35.740Z,45.0,2019-11-15T20:37:48.886Z,27.0,2019-11-15T20:37:59.765Z,38.0,3.0,2.0,1.0,True,,bachelors,,,12.0,HotDog.png,Boston's Old State House,62,Jack Dietz,23.0,44.0,45.0,27.0,38.0,republicans,democratic,unknowledgeable,agree,no_agree_disagree,agree,disagree,agree,moderate,quite_bit,quite_bit,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,70.0,70.0,70.0,70.0,70.0,70.0,7.0,10.0,no,no,,,,,,,,"23,44,45,27,38",,
RsY6k4EWmWSJoxKb7,,2019-11-15T20:33:39Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:34:31Z,finished,,,2019-11-15T20:28:45Z,republican,republican.png,hDz7NX9vb2YzszN5a,"20,25,22,23,23",2019-11-15T20:33:57.828Z,20.0,2019-11-15T20:34:06.699Z,25.0,2019-11-15T20:34:14.068Z,22.0,2019-11-15T20:34:18.105Z,23.0,2019-11-15T20:34:28.722Z,23.0,3.0,2.0,1.0,True,28.0,bachelors,male,65.0,65.0,Hashtag_Rock.png,,,,20.0,25.0,22.0,23.0,23.0,republicans,democratic,unknowledgeable,no_agree_disagree,no_agree_disagree,no_agree_disagree,no_agree_disagree,no_agree_disagree,little,moderate,little,little,little,not_at_all,little,little,not_at_all,little,38.0,38.0,32.0,0.0,30.0,30.0,10.0,10.0,no,no,Good stuff,,,,315000,38.6,190,"20,25,22,23,23",,
isPMpJ5RGvgen9DRE,,2019-11-15T20:36:48Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:38:05Z,finished,,,2019-11-15T20:29:00Z,republican,republican.png,GY7teSEsY6TtjGnEv,"11,10,12,12,13",2019-11-15T20:37:12.940Z,11.0,2019-11-15T20:37:26.947Z,10.0,2019-11-15T20:37:39.785Z,12.0,2019-11-15T20:37:52.568Z,12.0,2019-11-15T20:38:05.015Z,13.0,3.0,2.0,1.0,True,47.0,some-college,male,,,Hashtag_Rock.png,,,,11.0,10.0,12.0,12.0,13.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,no_agree_disagree,no_agree_disagree,strong_disagree,strong_agree,quite_bit,extreme,extreme,not_at_all,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,69.0,81.0,8.0,49.0,78.0,88.0,10.0,10.0,no,no,,,,,315000,38,190,"11,10,12,12,13",,
Y6ja8nrxbiZzq2qEy,,,,,,,,,,2019-11-15T20:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PtKjpRuBwjmwRiPoR,,2019-11-15T20:35:55Z,,,ExitSurvey,2019-11-15T20:37:22Z,finished,,,2019-11-15T20:31:16Z,republican,republican.png,qEwdJbcD5bw72S6MC,"20,,,,41",2019-11-15T20:41:18.355Z,20.0,,,,,,,2019-11-15T20:42:20.942Z,41.0,3.0,2.0,1.0,True,68.0,high-school,female,,60.0,Hashtag_Rock.png,,,,20.0,,82.0,60.0,41.0,democrats,democratic,slightly-knowledgeable,agree,disagree,disagree,disagree,disagree,moderate,quite_bit,quite_bit,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,95.0,95.0,47.0,92.0,34.0,72.0,,,,,,,,,315000,38.6,190,"20,,82,60,41",,
GwvdNFJnPahSX4x6x,,2019-11-15T20:40:26Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:41:37Z,finished,,,2019-11-15T20:32:45Z,republican,republican.png,bQG3Ke8RLrpyjjRbK,"20,,39,,41",2019-11-15T20:40:40.362Z,20.0,,,2019-11-15T20:41:09.443Z,39.0,,,2019-11-15T20:41:32.297Z,41.0,3.0,2.0,1.0,True,46.0,some-college,male,75.0,75.0,Hashtag_Rock.png,,,,20.0,34.0,39.0,7.0,41.0,republicans,democratic,neither-unknowledgeable-knowledgable,strong_agree,agree,agree,disagree,agree,quite_bit,quite_bit,quite_bit,little,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,95.0,75.0,50.0,90.0,60.0,75.0,10.0,10.0,no,no,,,,,315000,38.6,190,"20,34,39,7,41",,
Z5HnYR8GDzEvB4BEf,,2019-11-15T20:43:11Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:44:19Z,finished,,,2019-11-15T20:33:29Z,republican,republican.png,MwJfbDRYBoRb8ANQG,"20,,22,20,20",2019-11-15T20:43:39.900Z,20.0,,,2019-11-15T20:44:06.608Z,22.0,2019-11-15T20:44:16.881Z,20.0,2019-11-15T20:44:24.301Z,20.0,3.0,2.0,1.0,True,,bachelors,,28.0,18.0,SuperEnemy.png,,,,20.0,20.0,22.0,20.0,20.0,republicans,multiple,unknowledgeable,strong_agree,strong_agree,no_agree_disagree,strong_disagree,strong_agree,extreme,extreme,extreme,extreme,extreme,not_at_all,not_at_all,not_at_all,little,not_at_all,100.0,100.0,3.0,74.0,58.0,100.0,10.0,10.0,no,yes,it is an interesting survey,hormozgan,nikolai patrushev,beijing,,,,"20,20,22,20,20",,
GGknk7jk6rxWM7S3e,,,,,,,,,,2019-11-15T20:35:30Z,republican,republican.png,,,,,,,,,,,,,,,,,69.0,high-school,female,42.0,40.0,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kTyQcSDacGAJyNwGX,,2019-11-15T20:41:18Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:42:21Z,finished,,,2019-11-15T20:36:27Z,republican,republican.png,ofX5sZGcmFKaCNJye,"67,,14,15,15",2019-11-15T20:41:34.299Z,67.0,,,2019-11-15T20:41:54.506Z,14.0,2019-11-15T20:42:10.567Z,15.0,2019-11-15T20:42:16.486Z,15.0,3.0,2.0,1.0,True,30.0,bachelors,male,90.0,75.0,SuperEnemy.png,,,,67.0,18.0,14.0,15.0,15.0,republicans,democratic,unknowledgeable,agree,agree,agree,strong_disagree,disagree,quite_bit,extreme,extreme,moderate,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,50.0,25.0,50.0,50.0,25.0,60.0,8.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"67,18,14,15,15",,
bgYThM3vrf4HtYK68,,2019-11-15T20:46:30Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:47:20Z,finished,,,2019-11-15T20:36:56Z,republican,republican.png,AQrf2Du5aCA4Ryg33,"29,77,78,81,75",2019-11-15T20:46:33.518Z,29.0,2019-11-15T20:46:50.239Z,77.0,2019-11-15T20:47:02.891Z,78.0,2019-11-15T20:47:09.107Z,81.0,2019-11-15T20:47:17.872Z,75.0,3.0,2.0,1.0,True,53.0,associate,male,68.0,8.0,Hashtag_Rock.png,,,,29.0,77.0,78.0,81.0,75.0,republicans,republican,slightly-knowledgeable,agree,agree,agree,agree,agree,quite_bit,quite_bit,quite_bit,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,91.0,94.0,91.0,97.0,94.0,94.0,8.0,8.0,no,no,,,,,315000,38.6,190,"29,77,78,81,75",,
2i7GRbdQRDfXk36zT,,,,,,,,,,2019-11-15T20:38:24Z,republican,republican.png,,,,,,,,,,,,,,,,,66.0,masters,female,19.0,39.0,SuperEnemy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hormozgan,,Beijing,,,,,,
EZQPSFDajgfpBy9pw,,,,,,,,,,2019-11-15T20:39:48Z,republican,republican.png,,,,,,,,,,,,,,,,,30.0,bachelors,male,37.0,37.0,HotDog.png,the national mall,62,willie nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kZboMvext7qdpMdu2,,2019-11-15T20:45:50Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:46:45Z,finished,,,2019-11-15T20:39:50Z,republican,republican.png,E7ux3JAHmWTxyvknM,"35,40,40,40,40",2019-11-15T20:46:00.373Z,35.0,2019-11-15T20:46:11.493Z,40.0,2019-11-15T20:46:19.645Z,40.0,2019-11-15T20:46:29.900Z,40.0,2019-11-15T20:46:41.829Z,40.0,3.0,2.0,1.0,True,58.0,bachelors,male,60.0,50.0,Hashtag_Rock.png,,,,35.0,40.0,40.0,40.0,40.0,democrats,democratic,neither-unknowledgeable-knowledgable,agree,strong_agree,agree,disagree,no_agree_disagree,quite_bit,quite_bit,quite_bit,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,79.0,50.0,29.0,16.0,34.0,37.0,10.0,10.0,no,no,"It all ran fine, and was very interesting. ",,,,315000,38.6,190,"35,40,40,40,40",,
JfSQBKSn7v7rtDoLY,,2019-11-15T20:46:22Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:47:13Z,finished,,,2019-11-15T20:41:08Z,republican,republican.png,d6chzdTFFztfw6H2H,"23,29,31,40,42",2019-11-15T20:46:10.867Z,23.0,2019-11-15T20:46:19.687Z,29.0,2019-11-15T20:46:28.779Z,31.0,2019-11-15T20:46:35.442Z,40.0,2019-11-15T20:46:45.663Z,42.0,3.0,2.0,1.0,True,31.0,some-college,male,84.0,56.0,Hashtag_Rock.png,,,,23.0,29.0,31.0,40.0,42.0,republicans,democratic,slightly-unknowledgeable,agree,strong_agree,strong_agree,no_agree_disagree,agree,quite_bit,extreme,moderate,not_at_all,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,100.0,91.0,65.0,85.0,16.0,83.0,10.0,9.0,no,no,"The bubble questions were very hard to click/answer.  Plenty of space to make those larger bubbles.  Everything works, thank you.",,,,315000,38,190,"23,29,31,40,42",,
mkHgHSD2mi4rCBi5h,,2019-11-15T20:51:16Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:52:35Z,finished,,,2019-11-15T20:43:29Z,republican,republican.png,vFPXcGu7QLgnYJJMj,"78,,51,56,55",2019-11-15T20:51:36.714Z,78.0,,,2019-11-15T20:52:03.504Z,51.0,2019-11-15T20:52:16.252Z,56.0,2019-11-15T20:52:29.327Z,55.0,3.0,2.0,1.0,True,53.0,masters,male,,75.0,SuperEnemy.png,,,,78.0,,51.0,56.0,55.0,republicans,democratic,unknowledgeable,agree,no_agree_disagree,agree,strong_disagree,agree,moderate,moderate,moderate,little,moderate,not_at_all,little,not_at_all,not_at_all,not_at_all,89.0,76.0,29.0,60.0,94.0,83.0,6.0,8.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"78,,51,56,55",,
4SXSBytPrvMs6xnCD,,2019-11-15T21:04:49Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:05:53Z,finished,,,2019-11-15T20:52:28Z,republican,republican.png,9PQxfbd25M9Wg3AJ4,"16,34,33,15,35",2019-11-15T21:05:14.098Z,16.0,2019-11-15T21:05:24.940Z,34.0,2019-11-15T21:05:33.834Z,33.0,2019-11-15T21:05:45.803Z,15.0,2019-11-15T21:05:51.906Z,35.0,3.0,2.0,1.0,True,77.0,some-college,male,29.0,33.0,Hashtag_Rock.png,,,,16.0,34.0,33.0,15.0,35.0,democrats,democratic,slightly-unknowledgeable,strong_agree,no_agree_disagree,agree,strong_disagree,agree,quite_bit,extreme,extreme,moderate,moderate,not_at_all,little,not_at_all,not_at_all,not_at_all,72.0,70.0,4.0,5.0,74.0,97.0,6.0,10.0,no,no,"It would have been nice to get another 5 seconds, but it is what it is. Thanks",,,,315000,38.6,190,"16,34,33,15,35",,
LW46uMGLGKtDGQ9yF,,2019-11-15T20:57:31Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T20:58:30Z,finished,,,2019-11-15T20:52:33Z,republican,republican.png,FMh6cydFj97y3Tw6t,"16,42,50,45,50",2019-11-15T20:57:44.796Z,16.0,2019-11-15T20:57:54.631Z,42.0,2019-11-15T20:58:02.469Z,50.0,2019-11-15T20:58:19.076Z,45.0,2019-11-15T20:58:24.717Z,50.0,3.0,2.0,1.0,True,40.0,masters,female,25.0,74.0,Hashtag_Rock.png,,,,16.0,42.0,50.0,45.0,50.0,republicans,democratic,slightly-knowledgeable,strong_agree,strong_agree,strong_agree,no_agree_disagree,agree,quite_bit,extreme,quite_bit,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,93.0,89.0,48.0,75.0,63.0,83.0,10.0,10.0,no,no,,,,,315000,38.6,190,"16,42,50,45,50",,
mkLKZYi4SoYpzdJ6r,,2019-11-15T20:57:10Z,,,,2019-11-15T20:58:00Z,finished,,,2019-11-15T20:54:36Z,democrat,democrat.png,B6Luid4MsAvNqamkE,",,,,",2019-11-15T20:57:12.552Z,,2019-11-15T20:57:36.903Z,,2019-11-15T20:57:38.848Z,,2019-11-15T20:57:45.122Z,,2019-11-15T20:57:52.772Z,,0.0,0.0,0.0,False,23.0,bachelors,male,,,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,38.6,190,",,,,",,
gBGDQMeFHjnmnYEgF,,2019-11-15T21:06:59Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:08:14Z,finished,,,2019-11-15T20:57:34Z,republican,republican.png,3z9vKCBmRAP3XHEu6,",9,30,28,28",,,2019-11-15T21:07:41.029Z,9.0,2019-11-15T21:07:55.397Z,30.0,2019-11-15T21:08:03.755Z,28.0,2019-11-15T21:08:13.438Z,28.0,3.0,2.0,1.0,True,44.0,bachelors,male,7.0,8.0,HotDog.png,OLD STATE HOUSE,62,JACK DIETZ,,9.0,30.0,28.0,28.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,agree,,disagree,agree,little,little,moderate,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,74.0,87.0,63.0,67.0,58.0,83.0,9.0,5.0,no,no,,,,,,,,",9,30,28,28",,
ibvNS27qdcCRj4ebC,,2019-11-15T21:05:24Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:06:19Z,finished,,,2019-11-15T20:58:36Z,republican,republican.png,FHZJbsKpZ6ru9YKpH,"19,19,18,19,19",2019-11-15T21:05:42.530Z,19.0,2019-11-15T21:05:52.607Z,19.0,2019-11-15T21:06:04.036Z,18.0,2019-11-15T21:06:09.677Z,19.0,2019-11-15T21:06:15.992Z,19.0,3.0,2.0,1.0,True,42.0,professional,female,55.0,,Hashtag_Rock.png,,,,19.0,19.0,18.0,19.0,19.0,republicans,democratic,slightly-unknowledgeable,strong_agree,strong_agree,strong_agree,strong_disagree,strong_agree,quite_bit,extreme,extreme,moderate,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,92.0,92.0,8.0,25.0,11.0,100.0,95.0,10.0,no,no,"at first it wasn't clear why I had to keep answering the question again, I thought it was a glitch",,,,315000,38,190,"19,19,18,19,19",,
Seeam6jYuWfJms6F5,,2019-11-15T21:07:08Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:08:27Z,finished,,,2019-11-15T20:59:05Z,republican,republican.png,ZGHDAB7ftsf6n95co,",20,20,20,20",,,2019-11-15T21:07:41.749Z,20.0,2019-11-15T21:07:55.032Z,20.0,2019-11-15T21:08:04.802Z,20.0,2019-11-15T21:08:16.816Z,20.0,3.0,2.0,1.0,True,52.0,bachelors,male,,15.0,HotDog.png,old state house,62,jack dietz,13.0,20.0,20.0,20.0,20.0,republicans,multiple,neither-unknowledgeable-knowledgable,agree,strong_agree,agree,disagree,agree,quite_bit,quite_bit,quite_bit,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,85.0,60.0,50.0,80.0,60.0,50.0,10.0,10.0,no,no,No problems. :),,,,,,,"13,20,20,20,20",,
DAeaztFzPnWny4ZyK,,2019-11-15T21:06:05Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:07:16Z,finished,,,2019-11-15T20:59:22Z,republican,republican.png,9Jv64emt8yF9AMZRG,"14,,21,19,19",2019-11-15T21:06:25.571Z,14.0,,,2019-11-15T21:06:45.563Z,21.0,2019-11-15T21:07:04.475Z,19.0,2019-11-15T21:07:17.557Z,19.0,3.0,2.0,1.0,True,58.0,associate,female,,23.0,Hashtag_Rock.png,,,,14.0,,21.0,19.0,19.0,republicans,democratic,knowledgeable,agree,agree,agree,no_agree_disagree,agree,little,quite_bit,quite_bit,moderate,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,97.0,100.0,50.0,99.0,60.0,100.0,6.0,7.0,no,yes,,,,,315000,38,190,"14,,21,19,19",,
kdMW3ywHPHEtvZem7,,,,,,,,,,2019-11-15T21:01:45Z,republican,republican.png,,,,,,,,,,,,,,,,,66.0,some-college,male,16.0,9.0,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,1-1/2,190,,,
pN3YQD7wLBwWv6Tnj,,2019-11-15T21:07:59Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:08:49Z,finished,,,2019-11-15T21:01:57Z,republican,republican.png,bqusdc97Hy9pR6LF4,"12,19,19,19,18",2019-11-15T21:08:10.134Z,12.0,2019-11-15T21:08:19.177Z,19.0,2019-11-15T21:08:32.956Z,19.0,2019-11-15T21:08:38.607Z,19.0,2019-11-15T21:08:46.885Z,18.0,3.0,2.0,1.0,True,49.0,bachelors,female,50.0,20.0,HotDog.png,Boston's Old State House,62,Jack Dietz,12.0,19.0,19.0,19.0,18.0,republicans,democratic,slightly-unknowledgeable,strong_agree,strong_agree,strong_agree,strong_disagree,agree,quite_bit,extreme,extreme,moderate,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,90.0,42.0,1.0,1.0,64.0,95.0,10.0,10.0,no,no,I wonder what the real answer is so I will look it up!  Next time maybe give the answer at the end?,,,,,,,"12,19,19,19,18",,
CdudTb7jFKPq7D8P4,,2019-11-15T21:14:36Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-15T21:15:37Z,finished,,,2019-11-15T21:09:16Z,republican,republican.png,KbihZnxcAN3ySQriW,"10,25,25,25,25",2019-11-15T21:14:58.643Z,10.0,2019-11-15T21:15:10.379Z,25.0,2019-11-15T21:15:17.916Z,25.0,2019-11-15T21:15:25.499Z,25.0,2019-11-15T21:15:38.986Z,25.0,3.0,2.0,1.0,True,44.0,bachelors,male,24.0,35.0,Hashtag_Rock.png,,,,10.0,25.0,25.0,25.0,25.0,republicans,democratic,slightly-unknowledgeable,agree,agree,no_agree_disagree,strong_disagree,agree,quite_bit,extreme,quite_bit,little,quite_bit,not_at_all,moderate,not_at_all,little,little,70.0,60.0,15.0,50.0,60.0,74.0,4.0,10.0,no,no,Thank you for allowing me to participate in your hit.,,,,315000,38.6,190,"10,25,25,25,25",,
CicvsEk46rBghgNqT,,,,,,,,,,2019-11-15T21:16:42Z,republican,republican.png,,,,,,,,,,,,,,,,,52.0,some-college,female,78.0,55.0,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
