_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
Z4LXBEgxg9sPpdy2u,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T19:38:07Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,4fryyzQv5Hv7JSKv5,"19,19,19,19,19",2020-01-15T19:37:07.759Z,19.0,2020-01-15T19:37:24.760Z,19.0,2020-01-15T19:37:38.753Z,19.0,2020-01-15T19:37:48.202Z,19.0,2020-01-15T19:38:02.972Z,19.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
coMr9F9bad7CYyL8a,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T14:34:21Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,h729h7W4bjsY3uakL,"67,63,54,50,47",2020-01-15T14:33:44.576Z,67.0,2020-01-15T14:33:54.384Z,63.0,2020-01-15T14:34:05.330Z,54.0,2020-01-15T14:34:14.659Z,50.0,2020-01-15T14:34:21.509Z,47.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Zuc5MxXzkKZn7erYL,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T11:14:32Z,finished,,,2020-01-14T23:52:50Z,democrat,democrat.png,A8Kfij4LMRSJ69eTw,"73,73,73,73,73",2020-01-15T11:13:44.121Z,73.0,2020-01-15T11:13:56.168Z,73.0,2020-01-15T11:14:12.219Z,73.0,2020-01-15T11:14:22.569Z,73.0,2020-01-15T11:14:32.586Z,73.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
fkTLtkcJaGXFPw7cz,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T00:26:51Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,v2v8NAQzZsBHjYCku,"20,30,37,44,49",2020-01-15T00:26:11.028Z,20.0,2020-01-15T00:26:27.504Z,30.0,2020-01-15T00:26:36.556Z,37.0,2020-01-15T00:26:45.164Z,44.0,2020-01-15T00:26:51.117Z,49.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
t2vHEnH3ucJhpCTid,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T10:58:55Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,vKWJFRHTagAoKmFEu,"83,83,83,83,83",2020-01-15T10:57:55.804Z,83.0,2020-01-15T10:58:11.804Z,83.0,2020-01-15T10:58:26.807Z,83.0,2020-01-15T10:58:42.250Z,83.0,2020-01-15T10:58:55.365Z,83.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
P8o6iQTQRkFJQkkTk,Bob,2020-01-14T23:52:50Z,,,,,,,,2020-01-14T23:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAyDoZ8cPpG2tEGiJ,Bob,2020-01-14T23:52:50Z,,,,,,,,2020-01-14T23:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJu38DTqkJxP5NooY,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T02:45:22Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,dfs5gxAMBNNExtCyK,"11,11,11,24,20,33",2020-01-15T02:44:34.976Z,11.0,2020-01-15T02:44:41.058Z,11.0,2020-01-15T02:44:58.319Z,24.0,2020-01-15T02:45:04.057Z,20.0,2020-01-15T02:45:18.806Z,33.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
nERtufGnff6ktf36v,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T01:24:54Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,9G8sic9Z9yTAJAAfv,"59,59,56,57,56",2020-01-15T01:24:03.007Z,59.0,2020-01-15T01:24:13.249Z,59.0,2020-01-15T01:24:31.281Z,56.0,2020-01-15T01:24:43.253Z,57.0,2020-01-15T01:24:50.042Z,56.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
WRwdseDazRvwFARjY,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T20:54:52Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,5N3yCaTk62rr4HceJ,"78,78,78,78,78",2020-01-15T20:54:22.544Z,78.0,2020-01-15T20:54:30.541Z,78.0,2020-01-15T20:54:36.500Z,78.0,2020-01-15T20:54:44.561Z,78.0,2020-01-15T20:54:52.540Z,78.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ozWZq38JeLvMoggTa,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T01:20:34Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,BQHHu5cBvtvEyQ2vS,"99,81,71,65,63",2020-01-15T01:20:03.440Z,99.0,2020-01-15T01:20:11.314Z,81.0,2020-01-15T01:20:20.244Z,71.0,2020-01-15T01:20:27.397Z,65.0,2020-01-15T01:20:34.518Z,63.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
QLCip7SfPFpPMCWnW,Bob,2020-01-14T23:52:50Z,,,,,,,,2020-01-14T23:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zPWvn8qMctNXXF5h6,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T16:03:33Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,dZ4jwLKLqZXRGvroy,"8,17,26,30,37",2020-01-15T16:02:52.460Z,8.0,2020-01-15T16:03:01.305Z,17.0,2020-01-15T16:03:14.594Z,26.0,2020-01-15T16:03:27.590Z,30.0,2020-01-15T16:03:33.260Z,37.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
RnT3czuizs8yf2ALT,Bob,2020-01-14T23:52:50Z,,,,,,,,2020-01-14T23:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jHMiBfp46vDuzM8kA,Bob,2020-01-14T23:52:50Z,,,,2020-01-15T00:41:56Z,finished,,,2020-01-14T23:52:50Z,republican,republican.png,XiefXW9kgQDfBdSL5,"61,61,61,61,61,61",2020-01-15T00:40:55.128Z,61.0,2020-01-15T00:41:12.136Z,61.0,2020-01-15T00:41:28.145Z,61.0,2020-01-15T00:41:40.538Z,61.0,2020-01-15T00:41:47.756Z,61.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
WbrRPxc6ZBLWzbTHP,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T01:19:53Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,iJxH7S6QQ9wMJqcMy,"71,71,71,71,71,71",2020-01-15T01:18:58.329Z,71.0,2020-01-15T01:19:17.335Z,71.0,2020-01-15T01:19:33.210Z,71.0,2020-01-15T01:19:43.223Z,71.0,2020-01-15T01:19:53.449Z,71.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
3FB8dhJAmZh74ohEJ,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T16:22:56Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,y9z6nqvGrJ7Fmm8gA,"89,79,69,61,58",2020-01-15T16:22:20.704Z,89.0,2020-01-15T16:22:26.972Z,79.0,2020-01-15T16:22:41.978Z,69.0,2020-01-15T16:22:48.168Z,61.0,2020-01-15T16:22:56.065Z,58.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
yjHwnjaoxWSwKHkKJ,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HbwQf57GLeRZTrQtp,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uvC9AiMbD4ruQCfBh,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GzCee7HQ5TawHeybY,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdoyHs2JPDc4ZusNx,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T16:48:32Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,uiXmJ3JBAWqqza8n5,"73,73,73,73,73",2020-01-15T16:47:45.770Z,73.0,2020-01-15T16:48:02.452Z,73.0,2020-01-15T16:48:13.242Z,73.0,2020-01-15T16:48:24.851Z,73.0,2020-01-15T16:48:32.329Z,73.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
uQ8uwtmDEQDu2rMFA,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T02:51:55Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,2APwjiTGBGZYr29cA,"84,84,84,84,84",2020-01-15T02:51:12.073Z,84.0,2020-01-15T02:51:26.447Z,84.0,2020-01-15T02:51:36.202Z,84.0,2020-01-15T02:51:47.065Z,84.0,2020-01-15T02:51:53.200Z,84.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
QHwPDSvbaNaxxc2Si,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7vWXNgBoy4HYF7Gne,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T01:22:21Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,tiBMZykF3KvKZauNt,"77,77,64,55,51",2020-01-15T01:21:18.785Z,77.0,2020-01-15T01:21:41.616Z,77.0,2020-01-15T01:21:56.536Z,64.0,2020-01-15T01:22:08.916Z,55.0,2020-01-15T01:22:21.607Z,51.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
xSJJdD9FJLoa27zAt,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T19:10:21Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,k2qdQM78EBwxJjdF3,"58,58,58,46,45,43",2020-01-15T19:09:39.351Z,58.0,2020-01-15T19:09:55.458Z,58.0,2020-01-15T19:10:08.671Z,46.0,2020-01-15T19:10:16.354Z,45.0,2020-01-15T19:10:21.689Z,43.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
KCkjjk9atrEzsA7ZN,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HiSRNDD8D2TZBpkru,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T00:58:03Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,gQYJyciiXNL2dGYte,"34,34,34,34,41,30,40",2020-01-15T00:56:46.920Z,34.0,2020-01-15T00:57:11.715Z,34.0,2020-01-15T00:57:27.893Z,41.0,2020-01-15T00:57:42.891Z,30.0,2020-01-15T00:57:56.921Z,40.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
MXjAMqdvuaovAgNuv,Bob,2020-01-14T23:52:51Z,,,,,,,,2020-01-14T23:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7FBZBJmD2HffMWha,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T16:27:14Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,yfr56jrcqEZ6bX6uM,"66,66,66,66,66",2020-01-15T16:26:33.901Z,66.0,2020-01-15T16:26:48.850Z,66.0,2020-01-15T16:26:58.756Z,66.0,2020-01-15T16:27:07.425Z,66.0,2020-01-15T16:27:12.861Z,66.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
u7ZEeB6PYt75MYfY9,Bob,2020-01-14T23:52:51Z,,,,2020-01-15T00:19:00Z,finished,,,2020-01-14T23:52:51Z,republican,republican.png,cEGt7Afoisi8HgBY8,"1,16,27,26,34,26",2020-01-15T00:18:11.062Z,1.0,2020-01-15T00:18:20.626Z,16.0,2020-01-15T00:18:32.447Z,26.0,2020-01-15T00:18:48.550Z,34.0,2020-01-15T00:19:00.653Z,26.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
msBhQuRPRSsnkB6M9,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T06:04:18Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,foLhAfNHA4XMxCcxZ,"5,6,8,6,9",2020-01-15T06:03:45.273Z,5.0,2020-01-15T06:03:53.268Z,6.0,2020-01-15T06:04:01.054Z,8.0,2020-01-15T06:04:11.682Z,6.0,2020-01-15T06:04:17.230Z,9.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
4xFHH9YxYrDaBkftt,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T21:36:39Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,vZcbxffQKfGitReg3,"8,8,8,8,8",2020-01-15T21:36:05.937Z,8.0,2020-01-15T21:36:12.883Z,8.0,2020-01-15T21:36:22.909Z,8.0,2020-01-15T21:36:32.904Z,8.0,2020-01-15T21:36:38.915Z,8.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
aAEMZXiZxvFmJqkCy,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edReamntq3NNkqT9N,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T14:22:30Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,742BsCJfyRMfPEeKd,"91,91,91,91,91",2020-01-15T14:21:48.810Z,91.0,2020-01-15T14:21:54.861Z,91.0,2020-01-15T14:22:10.830Z,91.0,2020-01-15T14:22:21.907Z,91.0,2020-01-15T14:22:29.023Z,91.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
fP8K3hPxQ5sWjx5ga,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iuCqNXXMHyGbTMf2A,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3xF7eFDhEMGzZMHgN,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW5FTxhM2aNoqwwKx,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T00:49:38Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,spiLMi5TFRftTGqAQ,"98,98,98,98,98",2020-01-15T00:48:45.370Z,98.0,2020-01-15T00:48:58.523Z,98.0,2020-01-15T00:49:10.531Z,98.0,2020-01-15T00:49:21.645Z,98.0,2020-01-15T00:49:32.932Z,98.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
pipGvPDsHhJthDBxe,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T15:45:56Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,3zWTPHdJLJDwayrGp,"72,72,72,72,72",2020-01-15T15:44:46.020Z,72.0,2020-01-15T15:45:13.079Z,72.0,2020-01-15T15:45:25.956Z,72.0,2020-01-15T15:45:43.163Z,72.0,2020-01-15T15:45:51.028Z,72.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
JWDcXaBXSj3Zjavmp,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T17:18:22Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,8CLK6sHFe2MeErfSt,"93,79,73,67,62",2020-01-15T17:17:34.015Z,93.0,2020-01-15T17:17:39.499Z,79.0,2020-01-15T17:17:53.272Z,73.0,2020-01-15T17:18:07.017Z,67.0,2020-01-15T17:18:20.256Z,62.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ZuL2PdJaThKtwqnbo,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDsPdqWXikPoZumgd,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T03:46:26Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,fjAKzwoeQWBPhhYL9,"5,5,5,5,5",2020-01-15T03:45:30.463Z,5.0,2020-01-15T03:45:51.412Z,5.0,2020-01-15T03:46:05.965Z,5.0,2020-01-15T03:46:14.742Z,5.0,2020-01-15T03:46:23.450Z,5.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Z4AEbHDXCcsqJgiy3,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nYfuu8jnZXeEgATvz,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T11:27:52Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,35yYqhBZAMrPuh2sp,"67,51,44,34,26",2020-01-15T11:27:17.267Z,67.0,2020-01-15T11:27:26.148Z,51.0,2020-01-15T11:27:38.095Z,44.0,2020-01-15T11:27:46.256Z,34.0,2020-01-15T11:27:52.269Z,26.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
vHnTRPLM5Aozcc6xD,Bob,2020-01-14T23:52:52Z,,,,2020-01-15T00:09:04Z,finished,,,2020-01-14T23:52:52Z,republican,republican.png,7RaQR2mbySvgBcn65,"59,59,59,59,59",2020-01-15T00:08:36.461Z,59.0,2020-01-15T00:08:42.454Z,59.0,2020-01-15T00:08:49.849Z,59.0,2020-01-15T00:08:56.735Z,59.0,2020-01-15T00:09:04.352Z,59.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Ypu96zk2ThykDXe7Q,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gb5eErpxDbdxdBuTx,Bob,2020-01-14T23:52:52Z,,,,,,,,2020-01-14T23:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579G9CNgkN34ae8wd,Bob,2020-01-14T23:52:53Z,,,,,,,,2020-01-14T23:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BemHohQa9B588YzPq,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T00:56:02Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,YCxYmwaLhzoZiuNAL,"81,67,57,50,45",2020-01-15T00:55:09.789Z,81.0,2020-01-15T00:55:24.758Z,67.0,2020-01-15T00:55:37.706Z,57.0,2020-01-15T00:55:50.975Z,50.0,2020-01-15T00:55:57.640Z,45.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Xdz3aun5FpW9j9yKL,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T05:46:29Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,67jsinKQus6MxoxMe,"84,76,66,58,53",2020-01-15T05:45:44.958Z,84.0,2020-01-15T05:46:02.097Z,76.0,2020-01-15T05:46:16.114Z,66.0,2020-01-15T05:46:23.077Z,58.0,2020-01-15T05:46:28.858Z,53.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
44KwLYZ4baLofRJQX,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T15:35:59Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,nNZL7ZDdFmJqTLXuh,"19,19,19,19,19,19",2020-01-15T15:34:36.402Z,19.0,2020-01-15T15:35:03.463Z,19.0,2020-01-15T15:35:18.472Z,19.0,2020-01-15T15:35:32.414Z,19.0,2020-01-15T15:35:48.625Z,19.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Wa3qYMCBitm4QJmr8,Bob,2020-01-14T23:52:53Z,,,,,,,,2020-01-14T23:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gBozFJkxajTfvwwS,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T01:19:48Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,wWcATtGK8L6Dse9ko,"67,52,47,41,40",2020-01-15T01:19:01.309Z,67.0,2020-01-15T01:19:22.584Z,52.0,2020-01-15T01:19:33.402Z,47.0,2020-01-15T01:19:40.403Z,41.0,2020-01-15T01:19:48.444Z,40.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
kRBYHtgAE4iM5jGh2,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T14:45:32Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,FLZMe7tGJd3ygPfTr,"9,9,9,9,9",2020-01-15T14:44:46.278Z,9.0,2020-01-15T14:45:05.006Z,9.0,2020-01-15T14:45:17.990Z,9.0,2020-01-15T14:45:25.541Z,9.0,2020-01-15T14:45:30.043Z,9.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
MjapZtHiYZEYTX9fm,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T16:15:07Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,StByxdNYDL6Ef7TpY,"91,91,91,91,91",2020-01-15T16:14:35.959Z,91.0,2020-01-15T16:14:41.166Z,91.0,2020-01-15T16:14:49.919Z,91.0,2020-01-15T16:15:00.978Z,91.0,2020-01-15T16:15:06.964Z,91.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
NggNyr4W8A375qsmB,Bob,2020-01-14T23:52:53Z,,,,,,,,2020-01-14T23:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAqBJF2qczk5iAvRD,Bob,2020-01-14T23:52:53Z,,,,,,,,2020-01-14T23:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtScWabaHF4EvfutT,Bob,2020-01-14T23:52:53Z,,,,2020-01-15T00:14:07Z,finished,,,2020-01-14T23:52:53Z,republican,republican.png,q8qNBBAoFer5MSpQY,"62,62,62,62,62",2020-01-15T00:13:11.526Z,62.0,2020-01-15T00:13:28.754Z,62.0,2020-01-15T00:13:42.815Z,62.0,2020-01-15T00:13:56.823Z,62.0,2020-01-15T00:14:04.851Z,62.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
